batch,candidate_rank,density_group,domain,growth_stage,image_id,target_index,uncertainty,reliability,iou,localization_error,occlusion_ratio,selection_rank
1302,5,40-50,Terraref_1,Ripening,1303,21,0.4424273371696472,0.82828289270401,0.5924860239028931,0.40751397609710693,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,22,0.32105082273483276,0.8753921389579773,0.030679047107696533,0.9693209528923035,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,23,0.4386994540691376,0.8297297954559326,0.6571226716041565,0.3428773283958435,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,24,0.44919848442077637,0.8256548643112183,0.48012927174568176,0.5198707282543182,0.10821256041526794,16
1302,5,40-50,Terraref_1,Ripening,1303,25,0.4515526294708252,0.8247411251068115,0.31640487909317017,0.6835951209068298,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,26,0.373558908700943,0.8550124764442444,0.27572357654571533,0.7242764234542847,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,27,0.48060694336891174,0.8134644627571106,0.4926284849643707,0.5073715150356293,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,28,0.38078904151916504,0.8522062301635742,0.030049387365579605,0.9699506126344204,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,29,0.40246763825416565,0.8437922596931458,0.49655431509017944,0.5034456849098206,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,30,0.46303853392601013,0.8202831745147705,0.10291684418916702,0.897083155810833,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,31,0.31917238235473633,0.8761212229728699,0.38486233353614807,0.6151376664638519,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,32,0.4663296341896057,0.8190057873725891,0.445250928401947,0.554749071598053,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,33,0.5556584596633911,0.7843350768089294,0.566386342048645,0.433613657951355,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,34,0.44669708609580994,0.8266257047653198,0.5818031430244446,0.4181968569755554,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,35,0.46135371923446655,0.8209370970726013,0.6689056754112244,0.33109432458877563,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,36,0.4287831485271454,0.8335785269737244,0.26137903332710266,0.7386209666728973,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,37,0.47025424242019653,0.817482590675354,0.054898377507925034,0.945101622492075,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,38,0.4690088629722595,0.8179659247398376,0.30889803171157837,0.6911019682884216,0.0,16
1302,5,40-50,Terraref_1,Ripening,1303,39,0.47532689571380615,0.8155137300491333,0.3387756645679474,0.6612243354320526,0.0,16
92,72,30-40,CIMMYT_3,Post-Flowering,93,0,0.3873956501483917,0.8496420383453369,0.5729311108589172,0.42706888914108276,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,1,0.39180988073349,0.8479287624359131,0.8303559422492981,0.1696440577507019,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,2,0.3546746075153351,0.8623419404029846,0.0,1.0,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,3,0.4086599349975586,0.8413888812065125,0.6477826833724976,0.35221731662750244,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,4,0.37199488282203674,0.855619490146637,0.45963945984840393,0.5403605401515961,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,5,0.3723841905593872,0.8554683923721313,0.8753105998039246,0.12468940019607544,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,6,0.3934202492237091,0.8473037481307983,0.7603635787963867,0.23963642120361328,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,7,0.3597107529640198,0.8603872656822205,0.8708457946777344,0.12915420532226562,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,8,0.37436240911483765,0.8547005653381348,0.7397633194923401,0.2602366805076599,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,9,0.37970831990242004,0.8526257276535034,0.6456789374351501,0.35432106256484985,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,10,0.35518985986709595,0.8621419668197632,0.6905319094657898,0.3094680905342102,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,11,0.4309665262699127,0.8327311277389526,0.5673864483833313,0.4326135516166687,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,12,0.35040637850761414,0.863998532295227,0.716102659702301,0.283897340297699,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,13,0.360076367855072,0.8602453470230103,0.0,1.0,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,14,0.4799021780490875,0.8137379884719849,0.8205112814903259,0.17948871850967407,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,15,0.4405754506587982,0.8290016651153564,0.0,1.0,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,16,0.3646179437637329,0.8584826588630676,0.7412729263305664,0.2587270736694336,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,17,0.3722577691078186,0.8555174469947815,0.8355713486671448,0.16442865133285522,0.04801200330257416,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,18,0.33917543292045593,0.8683575391769409,0.7732719779014587,0.22672802209854126,0.026122448965907097,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,19,0.3955667018890381,0.8464706540107727,0.7927010655403137,0.20729893445968628,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,20,0.3649348318576813,0.858359694480896,0.8502742648124695,0.14972573518753052,0.03342245891690254,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,21,0.3927900791168213,0.8475483655929565,0.8292974829673767,0.1707025170326233,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,22,0.35090774297714233,0.8638039231300354,0.744367778301239,0.255632221698761,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,23,0.353071928024292,0.8629639148712158,0.6977380514144897,0.30226194858551025,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,24,0.39793267846107483,0.845552384853363,0.586057722568512,0.41394227743148804,0.01566416025161743,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,25,0.35743772983551025,0.861269474029541,0.76418536901474,0.23581463098526,0.021781789138913155,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,26,0.36279016733169556,0.8591920733451843,0.6622149348258972,0.3377850651741028,0.0192041527479887,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,27,0.39166322350502014,0.8479857444763184,0.8707815408706665,0.1292184591293335,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,28,0.42900365591049194,0.8334929347038269,0.1553824245929718,0.8446175754070282,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,29,0.4045010507106781,0.8430030345916748,0.5643923878669739,0.4356076121330261,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,30,0.43024584650993347,0.8330107927322388,0.8729631304740906,0.12703686952590942,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,31,0.3000292479991913,0.8835511207580566,0.8952550292015076,0.10474497079849243,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,32,0.3877143859863281,0.849518358707428,0.8335398435592651,0.16646015644073486,0.05026300251483917,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,33,0.41509315371513367,0.8388919830322266,0.535825788974762,0.46417421102523804,0.07494553178548813,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,34,0.4427820146083832,0.8281452059745789,0.37227872014045715,0.6277212798595428,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,35,0.3799234926700592,0.8525422215461731,0.452640563249588,0.547359436750412,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,36,0.35933852195739746,0.860531747341156,0.3972078561782837,0.6027921438217163,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,37,0.3444232642650604,0.8663207292556763,0.039316751062870026,0.96068324893713,0.0,17
92,72,30-40,CIMMYT_3,Post-Flowering,93,38,0.35909023880958557,0.8606281280517578,0.821863055229187,0.178136944770813,0.0,17
809,3,50-60,ARC_1,Filling,810,0,0.3828364312648773,0.8514115810394287,0.6491302847862244,0.35086971521377563,0.0,18
809,3,50-60,ARC_1,Filling,810,1,0.33532586693763733,0.8698516488075256,0.7728932499885559,0.2271067500114441,0.0,18
809,3,50-60,ARC_1,Filling,810,2,0.37965574860572815,0.8526461124420166,0.6205113530158997,0.37948864698410034,0.0,18
809,3,50-60,ARC_1,Filling,810,3,0.38212019205093384,0.8516895771026611,0.8451917171478271,0.15480828285217285,0.0,18
809,3,50-60,ARC_1,Filling,810,4,0.36562955379486084,0.8580900430679321,0.7662395238876343,0.23376047611236572,0.024080267176032066,18
809,3,50-60,ARC_1,Filling,810,5,0.4387359023094177,0.8297156095504761,0.38136425614356995,0.61863574385643,0.10953346639871597,18
809,3,50-60,ARC_1,Filling,810,6,0.41491952538490295,0.8389593362808228,0.4353264272212982,0.5646735727787018,0.10647010803222656,18
809,3,50-60,ARC_1,Filling,810,7,0.36401090025901794,0.8587182760238647,0.765672504901886,0.234327495098114,0.0,18
809,3,50-60,ARC_1,Filling,810,8,0.3528662919998169,0.8630437850952148,0.7622657418251038,0.23773425817489624,0.0,18
809,3,50-60,ARC_1,Filling,810,9,0.3668777644634247,0.8576055765151978,0.771830141544342,0.22816985845565796,0.0,18
809,3,50-60,ARC_1,Filling,810,10,0.3249163031578064,0.8738918304443359,0.8238784074783325,0.17612159252166748,0.0,18
809,3,50-60,ARC_1,Filling,810,11,0.3521007001399994,0.8633409142494202,0.620690643787384,0.37930935621261597,0.0,18
809,3,50-60,ARC_1,Filling,810,12,0.3892878592014313,0.8489076495170593,0.8153699636459351,0.18463003635406494,0.0,18
809,3,50-60,ARC_1,Filling,810,13,0.38661932945251465,0.8499433994293213,0.781817615032196,0.21818238496780396,0.0,18
809,3,50-60,ARC_1,Filling,810,14,0.3186461925506592,0.8763254880905151,0.6322233080863953,0.36777669191360474,0.0,18
809,3,50-60,ARC_1,Filling,810,15,0.3711438775062561,0.8559497594833374,0.6824492812156677,0.3175507187843323,0.0,18
809,3,50-60,ARC_1,Filling,810,16,0.3515128791332245,0.8635690212249756,0.6527087688446045,0.3472912311553955,0.0,18
809,3,50-60,ARC_1,Filling,810,17,0.3428102135658264,0.866946816444397,0.9083839654922485,0.09161603450775146,0.06710239499807358,18
809,3,50-60,ARC_1,Filling,810,18,0.3661153316497803,0.8579014539718628,0.6066133379936218,0.3933866620063782,0.5271739363670349,18
809,3,50-60,ARC_1,Filling,810,19,0.4753710627555847,0.8154966235160828,0.7734924554824829,0.2265075445175171,0.5833333134651184,18
809,3,50-60,ARC_1,Filling,810,20,0.3193095326423645,0.8760679960250854,0.7600541710853577,0.23994582891464233,0.0,18
809,3,50-60,ARC_1,Filling,810,21,0.32927554845809937,0.8721998929977417,0.7783297896385193,0.2216702103614807,0.0,18
809,3,50-60,ARC_1,Filling,810,22,0.37334156036376953,0.8550968170166016,0.62447190284729,0.37552809715270996,0.0,18
809,3,50-60,ARC_1,Filling,810,23,0.39399203658103943,0.8470818400382996,0.6371374726295471,0.3628625273704529,0.0,18
809,3,50-60,ARC_1,Filling,810,24,0.3252173066139221,0.8737750053405762,0.9202470183372498,0.07975298166275024,0.0,18
809,3,50-60,ARC_1,Filling,810,25,0.31594306230545044,0.8773745894432068,0.7028550505638123,0.29714494943618774,0.05925925821065903,18
809,3,50-60,ARC_1,Filling,810,26,0.34957045316696167,0.8643229603767395,0.9111255407333374,0.0888744592666626,0.1026143804192543,18
809,3,50-60,ARC_1,Filling,810,27,0.40101492404937744,0.8443560600280762,0.4545055329799652,0.5454944670200348,0.0,18
809,3,50-60,ARC_1,Filling,810,28,0.37350136041641235,0.8550347685813904,0.7360426783561707,0.26395732164382935,0.0,18
809,3,50-60,ARC_1,Filling,810,29,0.362240731716156,0.8594052791595459,0.8246836066246033,0.17531639337539673,0.0,18
809,3,50-60,ARC_1,Filling,810,30,0.3466537594795227,0.8654550313949585,0.8986606001853943,0.10133939981460571,0.014708886854350567,18
809,3,50-60,ARC_1,Filling,810,31,0.3392084240913391,0.8683447241783142,0.6470362544059753,0.35296374559402466,0.1796913892030716,18
809,3,50-60,ARC_1,Filling,810,32,0.29922929406166077,0.8838616609573364,0.6481115818023682,0.35188841819763184,0.19452627003192902,18
809,3,50-60,ARC_1,Filling,810,33,0.3923853933811188,0.8477054238319397,0.7504265308380127,0.2495734691619873,0.03852459043264389,18
809,3,50-60,ARC_1,Filling,810,34,0.3988913297653198,0.8451802730560303,0.6161986589431763,0.38380134105682373,0.019396550953388214,18
809,3,50-60,ARC_1,Filling,810,35,0.3718678951263428,0.8556687831878662,0.6171267628669739,0.3828732371330261,0.0,18
809,3,50-60,ARC_1,Filling,810,36,0.2918773293495178,0.8867151141166687,0.6771957278251648,0.3228042721748352,0.0,18
809,3,50-60,ARC_1,Filling,810,37,0.3429342806339264,0.8668986558914185,0.6943016052246094,0.3056983947753906,0.49832776188850403,18
809,3,50-60,ARC_1,Filling,810,38,0.30882665514945984,0.8801366090774536,0.7587752938270569,0.24122470617294312,0.20924149453639984,18
809,3,50-60,ARC_1,Filling,810,39,0.3344123363494873,0.8702062368392944,0.7939498424530029,0.20605015754699707,0.0,18
809,3,50-60,ARC_1,Filling,810,40,0.29220807552337646,0.8865867257118225,0.8538854122161865,0.14611458778381348,0.0,18
809,3,50-60,ARC_1,Filling,810,41,0.30942463874816895,0.879904568195343,0.8588932752609253,0.1411067247390747,0.2800179123878479,18
809,3,50-60,ARC_1,Filling,810,42,0.3456469178199768,0.865845799446106,0.65139240026474,0.34860759973526,0.2520669400691986,18
809,3,50-60,ARC_1,Filling,810,43,0.32674911618232727,0.8731805086135864,0.6115608811378479,0.3884391188621521,0.0,18
809,3,50-60,ARC_1,Filling,810,44,0.4284631013870239,0.8337027430534363,0.3618224859237671,0.6381775140762329,0.0,18
809,3,50-60,ARC_1,Filling,810,45,0.4342249035835266,0.8314664363861084,0.743344247341156,0.256655752658844,0.0,18
809,3,50-60,ARC_1,Filling,810,46,0.4277492165565491,0.8339798450469971,0.09267967939376831,0.9073203206062317,0.0,18
809,3,50-60,ARC_1,Filling,810,47,0.4203817844390869,0.8368393182754517,0.6250402927398682,0.37495970726013184,0.0,18
809,3,50-60,ARC_1,Filling,810,48,0.41890472173690796,0.8374125957489014,0.4779798984527588,0.5220201015472412,0.05128205195069313,18
809,3,50-60,ARC_1,Filling,810,49,0.4519646167755127,0.8245812654495239,0.5787765979766846,0.42122340202331543,0.8461538553237915,18
1059,61,60-70,Terraref_1,Ripening,1060,0,0.37903547286987305,0.8528868556022644,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,1,0.3671906590461731,0.8574841022491455,0.6858067512512207,0.3141932487487793,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,2,0.41141223907470703,0.8403205871582031,0.8303511738777161,0.16964882612228394,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,3,0.3729134202003479,0.8552629947662354,0.760010302066803,0.23998969793319702,0.041260164231061935,19
1059,61,60-70,Terraref_1,Ripening,1060,4,0.32470783591270447,0.8739727735519409,0.8986485004425049,0.10135149955749512,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,5,0.4782121777534485,0.8143938779830933,0.5335481762886047,0.46645182371139526,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,6,0.4350334405899048,0.8311526775360107,0.28921377658843994,0.7107862234115601,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,7,0.44908714294433594,0.8256980180740356,0.24134628474712372,0.7586537152528763,0.11640211939811707,19
1059,61,60-70,Terraref_1,Ripening,1060,8,0.43366536498069763,0.8316836357116699,0.7032751441001892,0.2967248558998108,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,9,0.42745888233184814,0.8340924978256226,0.0685204267501831,0.9314795732498169,0.09226077049970627,19
1059,61,60-70,Terraref_1,Ripening,1060,10,0.4417770504951477,0.8285353183746338,0.3142525255680084,0.6857474744319916,0.5254557132720947,19
1059,61,60-70,Terraref_1,Ripening,1060,11,0.3001604676246643,0.8835002183914185,0.9208343625068665,0.07916563749313354,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,12,0.32052379846572876,0.8755967020988464,0.9105752110481262,0.08942478895187378,0.005251312628388405,19
1059,61,60-70,Terraref_1,Ripening,1060,13,0.38739752769470215,0.8496413230895996,0.666194498538971,0.33380550146102905,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,14,0.3495289087295532,0.8643391132354736,0.7139525413513184,0.28604745864868164,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,15,0.3834702968597412,0.8511655926704407,0.004283830523490906,0.9957161694765091,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,16,0.4229463040828705,0.8358439207077026,0.7174834609031677,0.2825165390968323,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,17,0.37619590759277344,0.8539889454841614,0.8115120530128479,0.1884879469871521,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,18,0.32065561413764954,0.8755455613136292,0.7084642648696899,0.29153573513031006,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,19,0.27325814962387085,0.8939416408538818,0.0,1.0,0.1998237520456314,19
1059,61,60-70,Terraref_1,Ripening,1060,20,0.3363691568374634,0.8694467544555664,0.8731460571289062,0.12685394287109375,0.4343335032463074,19
1059,61,60-70,Terraref_1,Ripening,1060,21,0.3588663935661316,0.8607149720191956,0.7601550221443176,0.23984497785568237,0.021963823586702347,19
1059,61,60-70,Terraref_1,Ripening,1060,22,0.40761929750442505,0.8417927622795105,0.2352537214756012,0.7647462785243988,0.5866666436195374,19
1059,61,60-70,Terraref_1,Ripening,1060,23,0.45800018310546875,0.8222386837005615,0.3333624601364136,0.6666375398635864,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,24,0.49172624945640564,0.8091487288475037,0.6651356816291809,0.3348643183708191,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,25,0.43268322944641113,0.8320648074150085,0.1320076435804367,0.8679923564195633,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,26,0.4262716472148895,0.8345533013343811,0.72559654712677,0.27440345287323,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,27,0.37775853276252747,0.8533824682235718,0.7203128337860107,0.27968716621398926,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,28,0.4111737608909607,0.8404132127761841,0.3836352527141571,0.6163647472858429,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,29,0.33066681027412415,0.8716599941253662,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,30,0.3967166244983673,0.8460243940353394,0.629587709903717,0.37041229009628296,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,31,0.4114518463611603,0.8403052687644958,0.7031962275505066,0.2968037724494934,0.013931103982031345,19
1059,61,60-70,Terraref_1,Ripening,1060,32,0.42073094844818115,0.8367037773132324,0.5833686590194702,0.4166313409805298,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,33,0.4332153797149658,0.8318582773208618,0.9360368251800537,0.06396317481994629,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,34,0.4432700574398041,0.8279557824134827,0.33544325828552246,0.6645567417144775,0.20262664556503296,19
1059,61,60-70,Terraref_1,Ripening,1060,35,0.3233959376811981,0.8744819164276123,0.7374544143676758,0.2625455856323242,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,36,0.46100398898124695,0.8210728168487549,0.8083892464637756,0.19161075353622437,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,37,0.37222015857696533,0.8555320501327515,0.012688074260950089,0.9873119257390499,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,38,0.38479793071746826,0.8506503105163574,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,39,0.44398224353790283,0.8276793956756592,0.08004309237003326,0.9199569076299667,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,40,0.34587645530700684,0.8657566905021667,0.11408505588769913,0.8859149441123009,0.06451612710952759,19
1059,61,60-70,Terraref_1,Ripening,1060,41,0.43695688247680664,0.830406129360199,0.39709827303886414,0.6029017269611359,0.023047374561429024,19
1059,61,60-70,Terraref_1,Ripening,1060,42,0.414496511220932,0.839123547077179,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,43,0.3967539072036743,0.8460099101066589,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,44,0.39506015181541443,0.8466672897338867,0.0,1.0,0.03333333507180214,19
1059,61,60-70,Terraref_1,Ripening,1060,45,0.33566200733184814,0.8697211742401123,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,46,0.30675095319747925,0.8809422850608826,0.8783872127532959,0.1216127872467041,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,47,0.34041815996170044,0.8678752183914185,0.7544821500778198,0.24551784992218018,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,48,0.4592304825782776,0.8217611312866211,0.8161268830299377,0.18387311697006226,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,49,0.438917875289917,0.8296449780464172,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,50,0.369552344083786,0.8565675020217896,0.32965993881225586,0.6703400611877441,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,51,0.4385819435119629,0.8297753930091858,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,52,0.3462514281272888,0.86561119556427,0.0,1.0,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,53,0.4587858021259308,0.8219337463378906,0.6199471950531006,0.3800528049468994,0.03448275849223137,19
1059,61,60-70,Terraref_1,Ripening,1060,54,0.3937264084815979,0.847184956073761,0.10356433689594269,0.8964356631040573,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,55,0.4219735264778137,0.8362215161323547,0.21075119078159332,0.7892488092184067,0.028333334252238274,19
1059,61,60-70,Terraref_1,Ripening,1060,56,0.5161802172660828,0.7996575832366943,0.6461517810821533,0.3538482189178467,0.021733073517680168,19
1059,61,60-70,Terraref_1,Ripening,1060,57,0.5423540472984314,0.7894988059997559,0.0,1.0,0.2334834784269333,19
1059,61,60-70,Terraref_1,Ripening,1060,58,0.4069904386997223,0.8420368432998657,0.20549525320529938,0.7945047467947006,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,59,0.3889387845993042,0.8490431308746338,0.04345342516899109,0.9565465748310089,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,60,0.48713862895965576,0.8109292984008789,0.35997116565704346,0.6400288343429565,0.0,19
1059,61,60-70,Terraref_1,Ripening,1060,61,0.48200663924217224,0.8129211664199829,0.279306024312973,0.720693975687027,0.0,19
328,83,50-60,UQ_11,Post-Flowering,329,0,0.28770703077316284,0.8883336782455444,0.8640550374984741,0.13594496250152588,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,1,0.33075517416000366,0.8716256618499756,0.7827576398849487,0.21724236011505127,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,2,0.372422993183136,0.8554533123970032,0.48962166905403137,0.5103783309459686,0.0051282052882015705,20
328,83,50-60,UQ_11,Post-Flowering,329,3,0.2879931926727295,0.8882226347923279,0.8008585572242737,0.19914144277572632,0.10475464165210724,20
328,83,50-60,UQ_11,Post-Flowering,329,4,0.40584221482276917,0.8424825072288513,0.5767386555671692,0.4232613444328308,0.11159546673297882,20
328,83,50-60,UQ_11,Post-Flowering,329,5,0.35530486702919006,0.8620973229408264,0.7743242383003235,0.2256757616996765,0.17658862471580505,20
328,83,50-60,UQ_11,Post-Flowering,329,6,0.47039806842803955,0.8174267411231995,0.7279462814331055,0.27205371856689453,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,7,0.3971155881881714,0.8458695411682129,0.0,1.0,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,8,0.3523956537246704,0.8632264137268066,0.7284552454948425,0.27154475450515747,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,9,0.34781673550605774,0.8650036454200745,0.8013470768928528,0.19865292310714722,0.03883277252316475,20
328,83,50-60,UQ_11,Post-Flowering,329,10,0.38336947560310364,0.8512047529220581,0.6231068968772888,0.3768931031227112,0.016393441706895828,20
328,83,50-60,UQ_11,Post-Flowering,329,11,0.3626841604709625,0.8592332005500793,0.8215213418006897,0.1784786581993103,0.1663011759519577,20
328,83,50-60,UQ_11,Post-Flowering,329,12,0.35625529289245605,0.8617284297943115,0.8218223452568054,0.17817765474319458,0.2051515132188797,20
328,83,50-60,UQ_11,Post-Flowering,329,13,0.4715820550918579,0.816967248916626,0.8016441464424133,0.19835585355758667,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,14,0.38563308119773865,0.8503261804580688,0.7455652952194214,0.2544347047805786,0.049571603536605835,20
328,83,50-60,UQ_11,Post-Flowering,329,15,0.39573508501052856,0.8464053273200989,0.33942005038261414,0.6605799496173859,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,16,0.32349586486816406,0.8744431734085083,0.6605139374732971,0.3394860625267029,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,17,0.3105611503124237,0.8794634342193604,0.4926565885543823,0.5073434114456177,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,18,0.38486677408218384,0.850623607635498,0.5011664032936096,0.4988335967063904,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,19,0.3249015212059021,0.8738975524902344,0.8017783761024475,0.1982216238975525,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,20,0.41954776644706726,0.8371630311012268,0.7467652559280396,0.25323474407196045,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,21,0.39668795466423035,0.8460354804992676,0.6675050854682922,0.33249491453170776,0.2537313401699066,20
328,83,50-60,UQ_11,Post-Flowering,329,22,0.3791256248950958,0.8528518676757812,0.8640567064285278,0.13594329357147217,0.2264232039451599,20
328,83,50-60,UQ_11,Post-Flowering,329,23,0.3345491886138916,0.8701530694961548,0.8116788268089294,0.18832117319107056,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,24,0.38728368282318115,0.849685549736023,0.726517915725708,0.273482084274292,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,25,0.3972538709640503,0.8458158373832703,0.6166731715202332,0.38332682847976685,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,26,0.4138188362121582,0.8393865823745728,0.77036052942276,0.22963947057724,0.190476194024086,20
328,83,50-60,UQ_11,Post-Flowering,329,27,0.409177303314209,0.8411880731582642,0.6393207907676697,0.3606792092323303,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,28,0.37808144092559814,0.8532571196556091,0.9457870721817017,0.05421292781829834,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,29,0.4383307993412018,0.8298728466033936,0.10274255275726318,0.8972574472427368,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,30,0.40086033940315247,0.844416081905365,0.6942726373672485,0.30572736263275146,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,31,0.3885951638221741,0.8491765260696411,0.9049476981163025,0.09505230188369751,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,32,0.3901594579219818,0.8485693335533142,0.758565366268158,0.24143463373184204,0.1765030324459076,20
328,83,50-60,UQ_11,Post-Flowering,329,33,0.5076139569282532,0.8029823303222656,0.7338474988937378,0.2661525011062622,0.0,20
328,83,50-60,UQ_11,Post-Flowering,329,34,0.3775132894515991,0.8534776568412781,0.7620502710342407,0.23794972896575928,0.0,20
